category,sub_category,crimeaditionalinfo,processed_text
Report Unlawful Content,Malware Attack,"After opening an email attachment, my computer was infected by malware that stole my passwords.",open email attach comput infect malwar stole password
Report Unlawful Content,Ransomware Attack,"My work laptop was infected by ransomware, encrypting all important work documents.",work laptop infect ransomwar encrypt import work document
Report Unlawful Content,Denial of Service (DoS)/Distributed Denial of Service (DDOS) attacks,"Our company’s online store has been inaccessible due to ongoing DDoS attacks, causing us losses.",compani onlin store inaccess due ongo ddo attack caus us loss
Report Unlawful Content,Hacking/Defacement,"My company website was hacked, and the homepage was replaced with offensive material.",compani websit hack homepag replac offens materi
Report Unlawful Content,Cryptocurrency Fraud,"I was deceived into investing in a fraudulent cryptocurrency, and I have lost all of my investment.",deceiv invest fraudul cryptocurr lost invest
Report Unlawful Content,Data Breach/Theft,"A hacker stole my personal data, including sensitive financial and medical records.",hacker stole person data includ sensit financi medic record
Report Unlawful Content,SQL Injection,An SQL injection exposed sensitive client data on my company’s online platform.,sql inject expos sensit client data compani onlin platform
Report Unlawful Content,Tampering with computer source documents,"Unauthorized access led to the alteration of key business documents, affecting financial reporting.",unauthor access led alter key busi document affect financi report
Report Unlawful Content,Cryptocurrency Fraud,"After transferring funds to a cryptocurrency platform, I discovered it was a scam and my money was gone.",transfer fund cryptocurr platform discov scam money gone
Report Unlawful Content,Malware Attack,"Malware was downloaded onto my device through a malicious website, causing significant data loss.",malwar download onto devic malici websit caus signific data loss
Report Unlawful Content,Ransomware Attack,"Files on my computer were encrypted, and a ransom was demanded for their release.",file comput encrypt ransom demand releas
Report Unlawful Content,Denial of Service (DoS)/Distributed Denial of Service (DDOS) attacks,"A DDoS attack targeted my company’s website, leading to a significant loss in traffic.",ddo attack target compani websit lead signific loss traffic
Report Unlawful Content,Hacking/Defacement,"My personal website was defaced by a hacker, and my brand’s reputation was severely damaged.",person websit defac hacker brand reput sever damag
Report Unlawful Content,Cryptocurrency Fraud,I invested in a fake cryptocurrency exchange and lost all my money when it vanished without notice.,invest fake cryptocurr exchang lost money vanish without notic
Report Unlawful Content,Data Breach/Theft,"A data breach exposed my email account, and spam emails started flooding in.",data breach expos email account spam email start flood
Report Unlawful Content,SQL Injection,A hacker used SQL injection to manipulate my company’s database and steal sensitive data.,hacker use sql inject manipul compani databas steal sensit data
Report Unlawful Content,Tampering with computer source documents,Altered business documents led to financial discrepancies and confusion within the company.,alter busi document led financi discrep confus within compani
Report Unlawful Content,Cryptocurrency Fraud,"After making an investment, the cryptocurrency platform closed without warning, and I lost my funds.",make invest cryptocurr platform close without warn lost fund
Report Unlawful Content,Malware Attack,"I was tricked into downloading malware disguised as software, which took control of my computer.",trick download malwar disguis softwar took control comput
Report Unlawful Content,Ransomware Attack,"My important documents were locked by ransomware, and the attacker demanded a large payment for their release.",import document lock ransomwar attack demand larg payment releas
Report Unlawful Content,Denial of Service (DoS)/Distributed Denial of Service (DDOS) attacks,My website was taken offline for several days by a coordinated DDoS attack.,websit taken offlin sever day coordin ddo attack
Report Unlawful Content,Hacking/Defacement,"Someone hacked my site, replacing all content with harmful, defamatory messages.",someon hack site replac content harm defamatori messag
